"date","geography","geography code","Rural Urban","Dwelling Type: All categories: Accommodation type; measures: Value","Dwelling Type: Unshared dwelling: Total; measures: Value","Dwelling Type: Unshared dwelling: Whole house or bungalow: Total; measures: Value","Dwelling Type: Unshared dwelling: Whole house or bungalow: Detached; measures: Value","Dwelling Type: Unshared dwelling: Whole house or bungalow: Semi-detached; measures: Value","Dwelling Type: Unshared dwelling: Whole house or bungalow: Terraced (including end-terrace); measures: Value","Dwelling Type: Unshared dwelling: Flat, maisonette or apartment: Total; measures: Value","Dwelling Type: Unshared dwelling: Flat, maisonette or apartment: Purpose-built block of flats or tenement; measures: Value","Dwelling Type: Unshared dwelling: Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits); measures: Value","Dwelling Type: Unshared dwelling: Flat, maisonette or apartment: In commercial building; measures: Value","Dwelling Type: Unshared dwelling: Caravan or other mobile or temporary structure; measures: Value","Dwelling Type: Shared dwelling; measures: Value"
"2011","E00176500","E00176500","Total",92,92,17,0,0,17,75,74,1,0,0,0
"2011","E00176547","E00176547","Total",92,92,0,0,0,0,92,92,0,0,0,0
"2011","E00176560","E00176560","Total",181,175,3,0,1,2,172,170,2,0,0,6
"2011","E00176579","E00176579","Total",85,85,0,0,0,0,85,85,0,0,0,0
"2011","E00176590","E00176590","Total",62,62,41,0,2,39,21,21,0,0,0,0
"2011","E00176493","E00176493","Total",137,132,11,0,1,10,121,108,9,4,0,5
"2011","E00176494","E00176494","Total",70,70,7,1,0,6,63,59,3,1,0,0
"2011","E00176495","E00176495","Total",125,125,6,2,0,4,119,116,2,1,0,0
"2011","E00176499","E00176499","Total",129,129,1,0,0,1,128,126,1,1,0,0
"2011","E00176515","E00176515","Total",81,81,3,0,0,3,78,63,13,2,0,0
"2011","E00176522","E00176522","Total",111,109,0,0,0,0,109,108,1,0,0,2
"2011","E00008285","E00008285","Total",113,113,66,3,6,57,47,20,27,0,0,0
"2011","E00008293","E00008293","Total",98,98,40,2,5,33,58,37,18,3,0,0
"2011","E00008307","E00008307","Total",108,108,87,2,14,71,21,13,5,3,0,0
"2011","E00008310","E00008310","Total",118,118,64,6,6,52,54,50,4,0,0,0
"2011","E00008313","E00008313","Total",120,120,102,8,10,84,18,3,15,0,0,0
"2011","E00008288","E00008288","Total",124,122,30,2,6,22,92,92,0,0,0,2
"2011","E00008291","E00008291","Total",132,129,8,2,1,5,121,118,3,0,0,3
"2011","E00008308","E00008308","Total",163,163,98,2,20,76,65,53,11,1,0,0
"2011","E00008311","E00008311","Total",143,143,108,4,16,88,35,33,2,0,0,0
"2011","E00008312","E00008312","Total",145,145,39,1,1,37,105,102,3,0,1,0
"2011","E00008282","E00008282","Total",114,114,78,1,11,66,36,36,0,0,0,0
"2011","E00008284","E00008284","Total",129,129,88,2,15,71,41,40,1,0,0,0
"2011","E00008287","E00008287","Total",118,118,107,1,7,99,11,6,5,0,0,0
"2011","E00008296","E00008296","Total",136,134,98,4,4,90,36,2,32,2,0,2
"2011","E00008302","E00008302","Total",126,116,31,2,6,23,85,85,0,0,0,10
"2011","E00176505","E00176505","Total",130,130,8,1,2,5,122,121,1,0,0,0
"2011","E00176506","E00176506","Total",159,159,24,4,2,18,135,134,1,0,0,0
"2011","E00176554","E00176554","Total",137,137,56,5,7,44,81,75,1,5,0,0
"2011","E00176503","E00176503","Total",120,120,3,0,1,2,117,116,1,0,0,0
"2011","E00176519","E00176519","Total",112,112,50,1,6,43,62,62,0,0,0,0
"2011","E00176553","E00176553","Total",124,124,5,0,1,4,119,117,1,1,0,0
"2011","E00176595","E00176595","Total",116,114,5,2,1,2,109,109,0,0,0,2
"2011","E00176504","E00176504","Total",115,115,1,0,1,0,114,114,0,0,0,0
"2011","E00176516","E00176516","Total",179,179,6,0,4,2,173,170,3,0,0,0
"2011","E00176518","E00176518","Total",127,127,8,1,1,6,119,117,2,0,0,0
"2011","E00176524","E00176524","Total",127,127,3,0,1,2,124,124,0,0,0,0
"2011","E00008280","E00008280","Total",142,142,130,1,7,122,12,9,1,2,0,0
"2011","E00008290","E00008290","Total",132,132,89,2,10,77,43,25,18,0,0,0
"2011","E00008295","E00008295","Total",120,120,77,3,6,68,43,35,7,1,0,0
"2011","E00008297","E00008297","Total",110,110,62,0,1,61,48,20,4,24,0,0
"2011","E00008303","E00008303","Total",91,91,73,2,18,53,18,0,18,0,0,0
"2011","E00008309","E00008309","Total",120,120,99,2,9,88,21,11,9,1,0,0
"2011","E00008279","E00008279","Total",172,172,102,4,8,90,69,11,32,26,1,0
"2011","E00008299","E00008299","Total",171,171,105,1,16,88,66,54,1,11,0,0
"2011","E00008300","E00008300","Total",129,129,35,0,2,33,94,51,41,2,0,0
"2011","E00008301","E00008301","Total",113,108,22,0,1,21,86,78,7,1,0,5
"2011","E00008304","E00008304","Total",126,126,101,3,8,90,25,9,16,0,0,0
"2011","E00008305","E00008305","Total",143,141,63,1,8,54,78,63,15,0,0,2
"2011","E00008283","E00008283","Total",135,135,92,6,13,73,43,20,17,6,0,0
"2011","E00008294","E00008294","Total",139,136,103,2,17,84,33,13,17,3,0,3
"2011","E00008298","E00008298","Total",123,123,97,1,14,82,26,12,14,0,0,0
"2011","E00176523","E00176523","Total",118,106,35,5,7,23,71,35,19,17,0,12
"2011","E00176566","E00176566","Total",134,134,94,3,9,82,40,20,13,7,0,0
"2011","E00176591","E00176591","Total",139,139,45,2,22,21,94,88,2,4,0,0
"2011","E00008278","E00008278","Total",131,128,91,2,12,77,37,25,11,1,0,3
"2011","E00008286","E00008286","Total",89,89,70,2,9,59,19,7,11,1,0,0
"2011","E00008306","E00008306","Total",90,90,55,1,4,50,35,14,20,1,0,0
"2011","E00008314","E00008314","Total",106,103,80,3,7,70,23,7,15,1,0,3
"2011","E00176517","E00176517","Total",103,103,57,4,9,44,46,13,31,2,0,0
"2011","E00008147","E00008147","Total",239,235,50,1,8,41,185,172,13,0,0,4
"2011","E00008148","E00008148","Total",154,150,4,0,0,4,146,146,0,0,0,4
"2011","E00008153","E00008153","Total",146,146,58,4,5,49,88,88,0,0,0,0
"2011","E00008186","E00008186","Total",107,102,9,0,1,8,93,93,0,0,0,5
"2011","E00008187","E00008187","Total",160,158,6,0,0,6,152,148,1,3,0,2
"2011","E00008149","E00008149","Total",134,134,42,3,4,35,92,33,30,29,0,0
"2011","E00008161","E00008161","Total",130,130,69,2,13,54,61,56,3,2,0,0
"2011","E00008164","E00008164","Total",152,152,59,2,13,44,93,81,3,9,0,0
"2011","E00008165","E00008165","Total",135,135,69,3,3,63,66,63,2,1,0,0
"2011","E00008166","E00008166","Total",107,107,28,0,2,26,79,54,25,0,0,0
"2011","E00008167","E00008167","Total",121,117,83,6,18,59,34,9,13,12,0,4
"2011","E00008159","E00008159","Total",109,109,39,7,7,25,70,36,33,1,0,0
"2011","E00008170","E00008170","Total",116,116,114,3,18,93,2,2,0,0,0,0
"2011","E00008173","E00008173","Total",109,109,94,8,16,70,15,12,3,0,0,0
"2011","E00008175","E00008175","Total",107,107,54,1,4,49,53,49,3,1,0,0
"2011","E00008176","E00008176","Total",134,132,73,17,12,44,59,30,29,0,0,2
"2011","E00008179","E00008179","Total",105,105,86,16,21,49,19,3,15,1,0,0
"2011","E00008181","E00008181","Total",111,111,52,1,4,47,59,46,13,0,0,0
"2011","E00008172","E00008172","Total",143,138,39,6,13,20,99,27,59,13,0,5
"2011","E00008177","E00008177","Total",132,132,56,10,25,21,76,30,46,0,0,0
"2011","E00008182","E00008182","Total",113,113,70,12,28,30,43,21,21,1,0,0
"2011","E00008183","E00008183","Total",115,115,13,2,0,11,102,100,1,1,0,0
"2011","E00008184","E00008184","Total",117,117,21,0,7,14,96,95,1,0,0,0
"2011","E00008185","E00008185","Total",137,137,84,2,22,60,52,28,16,8,1,0
"2011","E00176525","E00176525","Total",131,131,28,0,8,20,103,80,19,4,0,0
"2011","E00176556","E00176556","Total",134,123,24,2,6,16,99,54,37,8,0,11
"2011","E00008168","E00008168","Total",111,111,39,0,5,34,72,72,0,0,0,0
"2011","E00008169","E00008169","Total",128,128,79,5,6,68,49,31,18,0,0,0
"2011","E00008171","E00008171","Total",122,120,26,0,3,23,94,22,72,0,0,2
"2011","E00008174","E00008174","Total",126,126,96,2,5,89,30,13,16,1,0,0
"2011","E00008178","E00008178","Total",115,115,51,5,4,42,64,55,3,6,0,0
"2011","E00008180","E00008180","Total",113,113,103,2,18,83,10,9,1,0,0,0
"2011","E00010623","E00010623","Total",136,136,35,28,5,2,101,94,3,4,0,0
"2011","E00010624","E00010624","Total",110,110,27,22,3,2,83,76,1,6,0,0
"2011","E00010625","E00010625","Total",107,107,104,94,10,0,3,2,1,0,0,0
"2011","E00010629","E00010629","Total",127,127,110,64,36,10,17,12,5,0,0,0
"2011","E00171094","E00171094","Total",105,105,101,96,5,0,4,2,0,2,0,0
"2011","E00171096","E00171096","Total",112,112,104,90,3,11,8,7,1,0,0,0
"2011","E00010598","E00010598","Total",117,117,6,2,1,3,111,109,2,0,0,0
"2011","E00010600","E00010600","Total",134,134,45,6,39,0,89,88,1,0,0,0
"2011","E00010603","E00010603","Total",129,129,10,3,2,5,119,119,0,0,0,0
"2011","E00010611","E00010611","Total",140,140,30,2,22,6,110,108,1,1,0,0
"2011","E00010626","E00010626","Total",124,124,2,2,0,0,122,120,2,0,0,0
"2011","E00171093","E00171093","Total",121,121,100,69,21,10,20,18,1,1,1,0
"2011","E00171111","E00171111","Total",120,120,17,5,10,2,103,101,2,0,0,0
"2011","E00171116","E00171116","Total",101,101,0,0,0,0,101,101,0,0,0,0
"2011","E00011116","E00011116","Total",132,132,102,95,5,2,30,30,0,0,0,0
"2011","E00011126","E00011126","Total",105,105,86,67,13,6,19,19,0,0,0,0
"2011","E00011128","E00011128","Total",126,126,61,26,22,13,65,53,11,1,0,0
"2011","E00011129","E00011129","Total",139,139,75,71,4,0,64,62,2,0,0,0
"2011","E00011132","E00011132","Total",121,121,116,112,2,2,5,4,1,0,0,0
"2011","E00011127","E00011127","Total",134,134,75,13,22,40,59,48,9,2,0,0
"2011","E00011130","E00011130","Total",134,134,119,100,9,10,15,7,3,5,0,0
"2011","E00011131","E00011131","Total",149,149,86,51,10,25,63,59,3,1,0,0
"2011","E00011133","E00011133","Total",124,124,11,2,7,2,113,83,4,26,0,0
"2011","E00011136","E00011136","Total",127,127,9,3,1,5,118,118,0,0,0,0
"2011","E00171097","E00171097","Total",114,114,57,26,17,14,57,48,6,3,0,0
"2011","E00171099","E00171099","Total",112,112,44,20,6,18,68,59,9,0,0,0
"2011","E00171127","E00171127","Total",109,109,59,14,9,36,50,48,1,1,0,0
"2011","E00010601","E00010601","Total",123,123,122,111,10,1,1,1,0,0,0,0
"2011","E00010602","E00010602","Total",114,114,29,12,14,3,85,82,3,0,0,0
"2011","E00010609","E00010609","Total",129,129,92,41,48,3,37,35,2,0,0,0
"2011","E00010627","E00010627","Total",119,119,112,46,64,2,7,5,2,0,0,0
"2011","E00010628","E00010628","Total",114,114,23,16,6,1,91,84,7,0,0,0
"2011","E00010597","E00010597","Total",125,125,123,6,105,12,2,2,0,0,0,0
"2011","E00010599","E00010599","Total",126,126,124,5,117,2,2,0,0,2,0,0
"2011","E00010606","E00010606","Total",133,133,132,41,89,2,1,0,1,0,0,0
"2011","E00010607","E00010607","Total",125,125,118,8,109,1,7,6,1,0,0,0
"2011","E00010596","E00010596","Total",138,138,19,2,15,2,119,118,1,0,0,0
"2011","E00010604","E00010604","Total",178,173,7,4,2,1,166,165,1,0,0,5
"2011","E00010605","E00010605","Total",125,125,124,78,45,1,1,1,0,0,0,0
"2011","E00010608","E00010608","Total",114,114,110,86,24,0,4,3,1,0,0,0
"2011","E00010610","E00010610","Total",125,125,85,29,56,0,40,35,5,0,0,0
"2011","E00010612","E00010612","Total",123,123,122,14,106,2,1,1,0,0,0,0
"2011","E00010616","E00010616","Total",127,127,126,21,104,1,1,0,1,0,0,0
"2011","E00010617","E00010617","Total",150,150,147,29,116,2,3,3,0,0,0,0
"2011","E00171089","E00171089","Total",122,120,60,6,52,2,60,39,6,15,0,2
"2011","E00171110","E00171110","Total",153,153,53,14,10,29,99,98,1,0,1,0
"2011","E00010613","E00010613","Total",124,124,103,5,24,74,21,6,14,1,0,0
"2011","E00010614","E00010614","Total",163,163,23,4,15,4,140,84,23,33,0,0
"2011","E00010615","E00010615","Total",129,129,43,5,14,24,86,83,3,0,0,0
"2011","E00010618","E00010618","Total",133,133,39,1,33,5,94,57,37,0,0,0
"2011","E00010619","E00010619","Total",126,126,102,18,75,9,24,7,15,2,0,0
"2011","E00011113","E00011113","Total",129,129,88,2,65,21,41,37,0,4,0,0
"2011","E00011134","E00011134","Total",109,109,105,21,41,43,4,4,0,0,0,0
"2011","E00011135","E00011135","Total",124,124,100,7,69,24,24,21,3,0,0,0
"2011","E00011137","E00011137","Total",131,131,117,7,54,56,14,11,3,0,0,0
"2011","E00011142","E00011142","Total",118,118,48,6,39,3,70,66,4,0,0,0
"2011","E00011114","E00011114","Total",114,114,109,81,15,13,5,3,2,0,0,0
"2011","E00011117","E00011117","Total",126,126,107,83,17,7,19,17,0,2,0,0
"2011","E00011138","E00011138","Total",201,201,105,47,31,27,96,96,0,0,0,0
"2011","E00171114","E00171114","Total",134,134,122,6,60,56,12,12,0,0,0,0
"2011","E00171119","E00171119","Total",135,135,70,16,16,38,65,65,0,0,0,0
"2011","E00011118","E00011118","Total",130,130,54,4,38,12,76,67,9,0,0,0
"2011","E00011122","E00011122","Total",95,95,24,18,4,2,71,70,0,1,0,0
"2011","E00011124","E00011124","Total",118,118,116,34,33,49,2,2,0,0,0,0
"2011","E00011139","E00011139","Total",153,153,57,21,16,20,96,93,3,0,0,0
"2011","E00011140","E00011140","Total",129,129,72,3,67,2,57,54,3,0,0,0
"2011","E00011141","E00011141","Total",145,145,94,21,62,11,51,41,5,5,0,0
"2011","E00011115","E00011115","Total",132,132,129,37,87,5,3,3,0,0,0,0
"2011","E00011119","E00011119","Total",128,128,82,19,53,10,46,43,3,0,0,0
"2011","E00011121","E00011121","Total",130,130,126,7,118,1,4,3,1,0,0,0
"2011","E00011123","E00011123","Total",126,126,110,79,20,11,16,16,0,0,0,0
"2011","E00011125","E00011125","Total",121,121,118,6,108,4,3,2,1,0,0,0
"2011","E00010730","E00010730","Total",127,127,126,103,17,6,1,0,1,0,0,0
"2011","E00010743","E00010743","Total",50,50,34,29,5,0,16,13,0,3,0,0
"2011","E00010744","E00010744","Total",159,159,109,63,45,1,50,48,2,0,0,0
"2011","E00010748","E00010748","Total",125,125,124,25,59,40,1,0,1,0,0,0
"2011","E00010751","E00010751","Total",119,119,111,18,81,12,8,1,7,0,0,0
"2011","E00010776","E00010776","Total",131,131,130,100,30,0,1,1,0,0,0,0
"2011","E00010778","E00010778","Total",130,130,130,37,91,2,0,0,0,0,0,0
"2011","E00010780","E00010780","Total",126,126,121,17,103,1,5,4,1,0,0,0
"2011","E00010784","E00010784","Total",132,132,95,32,51,12,37,37,0,0,0,0
"2011","E00010761","E00010761","Total",136,136,53,49,3,1,83,67,16,0,0,0
"2011","E00010777","E00010777","Total",142,142,123,110,12,1,19,11,8,0,0,0
"2011","E00010779","E00010779","Total",109,109,108,100,6,2,1,1,0,0,0,0
"2011","E00010781","E00010781","Total",115,115,115,99,15,1,0,0,0,0,0,0
"2011","E00010764","E00010764","Total",128,128,124,53,71,0,4,2,2,0,0,0
"2011","E00010786","E00010786","Total",112,112,108,96,12,0,4,3,1,0,0,0
"2011","E00010789","E00010789","Total",118,118,118,35,82,1,0,0,0,0,0,0
"2011","E00010790","E00010790","Total",121,121,120,57,62,1,1,1,0,0,0,0
"2011","E00010732","E00010732","Total",116,116,112,5,106,1,4,2,2,0,0,0
"2011","E00010739","E00010739","Total",145,142,90,2,47,41,52,22,12,18,0,3
"2011","E00010753","E00010753","Total",121,121,117,7,86,24,4,4,0,0,0,0
"2011","E00010758","E00010758","Total",116,116,82,13,51,18,34,31,3,0,0,0
"2011","E00010759","E00010759","Total",109,109,97,3,86,8,12,6,6,0,0,0
"2011","E00010727","E00010727","Total",147,147,108,6,79,23,39,24,10,5,0,0
"2011","E00010729","E00010729","Total",148,148,82,13,60,9,66,64,2,0,0,0
"2011","E00010733","E00010733","Total",121,121,107,5,76,26,14,12,2,0,0,0
"2011","E00010738","E00010738","Total",130,130,82,22,58,2,48,46,2,0,0,0
"2011","E00010755","E00010755","Total",134,134,127,60,50,17,7,0,7,0,0,0
"2011","E00010728","E00010728","Total",127,127,70,8,37,25,57,40,17,0,0,0
"2011","E00010736","E00010736","Total",139,139,136,14,121,1,3,0,3,0,0,0
"2011","E00010746","E00010746","Total",126,126,125,77,44,4,1,0,1,0,0,0
"2011","E00010749","E00010749","Total",125,125,100,59,27,14,25,23,2,0,0,0
"2011","E00010756","E00010756","Total",118,118,37,10,9,18,81,76,5,0,0,0
"2011","E00010734","E00010734","Total",127,127,123,4,106,13,4,4,0,0,0,0
"2011","E00010740","E00010740","Total",138,138,130,0,125,5,8,3,5,0,0,0
"2011","E00010741","E00010741","Total",144,144,121,1,116,4,23,6,17,0,0,0
"2011","E00010742","E00010742","Total",120,120,94,4,55,35,26,23,3,0,0,0
"2011","E00010731","E00010731","Total",113,113,51,39,11,1,62,62,0,0,0,0
"2011","E00010745","E00010745","Total",149,149,109,36,36,37,40,32,6,2,0,0
"2011","E00010747","E00010747","Total",130,130,90,38,43,9,40,34,5,1,0,0
"2011","E00010750","E00010750","Total",129,129,127,21,96,10,2,2,0,0,0,0
"2011","E00010752","E00010752","Total",110,110,42,17,13,12,68,66,1,1,0,0
"2011","E00010735","E00010735","Total",128,128,122,2,41,79,5,4,1,0,1,0
"2011","E00010737","E00010737","Total",122,122,67,5,31,31,55,52,3,0,0,0
"2011","E00010754","E00010754","Total",120,120,116,3,93,20,4,3,1,0,0,0
"2011","E00010757","E00010757","Total",128,128,119,3,48,68,9,8,0,1,0,0
"2011","E00010763","E00010763","Total",132,132,129,14,113,2,3,2,1,0,0,0
"2011","E00010768","E00010768","Total",126,126,117,6,103,8,9,7,2,0,0,0
"2011","E00010782","E00010782","Total",114,114,114,13,97,4,0,0,0,0,0,0
"2011","E00010783","E00010783","Total",119,119,116,33,80,3,3,3,0,0,0,0
"2011","E00010762","E00010762","Total",165,165,33,19,7,7,132,120,12,0,0,0
"2011","E00010765","E00010765","Total",122,122,26,14,3,9,96,93,2,1,0,0
"2011","E00010766","E00010766","Total",169,169,17,4,7,6,152,81,3,68,0,0
"2011","E00010770","E00010770","Total",132,126,86,46,30,10,40,33,7,0,0,6
"2011","E00010785","E00010785","Total",112,112,60,4,12,44,52,50,1,1,0,0
"2011","E00010788","E00010788","Total",139,139,60,44,13,3,79,77,2,0,0,0
"2011","E00010772","E00010772","Total",142,139,126,12,48,66,13,6,1,6,0,3
"2011","E00010773","E00010773","Total",137,137,93,16,23,54,44,42,1,1,0,0
"2011","E00010775","E00010775","Total",127,127,109,12,28,69,18,18,0,0,0,0
"2011","E00010787","E00010787","Total",118,118,104,4,43,57,14,13,0,1,0,0
"2011","E00010760","E00010760","Total",110,110,105,21,81,3,5,4,1,0,0,0
"2011","E00010767","E00010767","Total",135,135,8,3,5,0,127,112,15,0,0,0
"2011","E00010769","E00010769","Total",134,134,126,94,29,3,8,7,1,0,0,0
"2011","E00010771","E00010771","Total",129,129,46,18,24,4,83,76,6,1,0,0
"2011","E00010774","E00010774","Total",130,130,126,94,30,2,4,3,1,0,0,0
"2011","E00010647","E00010647","Total",178,178,130,8,100,22,48,35,11,2,0,0
"2011","E00010648","E00010648","Total",123,123,78,7,69,2,45,35,10,0,0,0
"2011","E00010651","E00010651","Total",127,127,68,1,60,7,59,53,6,0,0,0
"2011","E00010656","E00010656","Total",140,140,132,5,122,5,8,7,1,0,0,0
"2011","E00010649","E00010649","Total",114,114,28,2,20,6,86,83,3,0,0,0
"2011","E00010650","E00010650","Total",111,111,20,0,17,3,90,87,3,0,1,0
"2011","E00010653","E00010653","Total",126,126,109,10,82,17,17,2,15,0,0,0
"2011","E00010654","E00010654","Total",137,137,130,7,114,9,7,3,3,1,0,0
"2011","E00010632","E00010632","Total",136,136,120,4,114,2,16,9,7,0,0,0
"2011","E00010633","E00010633","Total",130,130,123,2,116,5,7,2,4,1,0,0
"2011","E00010638","E00010638","Total",136,136,119,3,109,7,17,4,13,0,0,0
"2011","E00010652","E00010652","Total",144,144,137,6,129,2,7,3,3,1,0,0
"2011","E00010635","E00010635","Total",144,144,139,2,136,1,5,3,1,1,0,0
"2011","E00010640","E00010640","Total",126,126,114,3,107,4,12,3,9,0,0,0
"2011","E00010655","E00010655","Total",184,180,84,6,50,28,96,57,24,15,0,4
"2011","E00010657","E00010657","Total",128,128,125,2,122,1,3,2,1,0,0,0
"2011","E00010630","E00010630","Total",145,145,113,9,91,13,32,18,14,0,0,0
"2011","E00010634","E00010634","Total",120,120,118,1,114,3,2,1,0,1,0,0
"2011","E00010636","E00010636","Total",143,143,59,6,49,4,84,32,9,43,0,0
"2011","E00010639","E00010639","Total",119,119,108,6,91,11,11,3,8,0,0,0
"2011","E00010569","E00010569","Total",126,126,124,7,117,0,2,1,1,0,0,0
"2011","E00010573","E00010573","Total",148,148,148,6,141,1,0,0,0,0,0,0
"2011","E00010576","E00010576","Total",116,116,73,7,48,18,43,37,6,0,0,0
"2011","E00010581","E00010581","Total",127,127,124,3,121,0,3,3,0,0,0,0
"2011","E00010584","E00010584","Total",134,134,130,2,128,0,4,4,0,0,0,0
"2011","E00010571","E00010571","Total",135,135,134,14,118,2,1,1,0,0,0,0
"2011","E00010577","E00010577","Total",137,137,136,3,133,0,1,1,0,0,0,0
"2011","E00010578","E00010578","Total",136,136,132,7,124,1,4,4,0,0,0,0
"2011","E00010589","E00010589","Total",151,151,143,10,129,4,8,4,4,0,0,0
"2011","E00010575","E00010575","Total",135,135,135,43,87,5,0,0,0,0,0,0
"2011","E00010590","E00010590","Total",136,136,121,37,81,3,15,14,0,1,0,0
"2011","E00010591","E00010591","Total",134,134,111,24,40,47,23,21,2,0,0,0
"2011","E00010592","E00010592","Total",128,128,127,72,55,0,1,0,1,0,0,0
"2011","E00010593","E00010593","Total",121,121,93,27,44,22,28,25,3,0,0,0
"2011","E00010574","E00010574","Total",137,137,135,7,126,2,2,0,2,0,0,0
"2011","E00010587","E00010587","Total",128,128,125,11,111,3,3,2,1,0,0,0
"2011","E00010594","E00010594","Total",135,135,103,42,57,4,32,20,2,10,0,0
"2011","E00010595","E00010595","Total",142,142,137,16,121,0,5,4,0,1,0,0
"2011","E00010570","E00010570","Total",120,120,65,4,55,6,55,55,0,0,0,0
"2011","E00010572","E00010572","Total",135,135,131,24,107,0,4,3,1,0,0,0
"2011","E00010579","E00010579","Total",147,147,118,8,108,2,29,21,2,6,0,0
"2011","E00010580","E00010580","Total",132,132,90,6,79,5,42,39,3,0,0,0
"2011","E00010582","E00010582","Total",147,147,145,4,141,0,2,0,2,0,0,0
"2011","E00010954","E00010954","Total",130,130,92,8,53,31,38,30,8,0,0,0
"2011","E00010955","E00010955","Total",137,137,135,7,97,31,2,1,1,0,0,0
"2011","E00010958","E00010958","Total",106,106,54,5,33,16,52,52,0,0,0,0
"2011","E00010960","E00010960","Total",108,108,27,7,12,8,81,79,2,0,0,0
"2011","E00010961","E00010961","Total",104,104,10,4,3,3,94,93,1,0,0,0
"2011","E00010931","E00010931","Total",132,132,69,38,31,0,63,63,0,0,0,0
"2011","E00010934","E00010934","Total",128,128,61,21,19,21,67,45,9,13,0,0
"2011","E00010935","E00010935","Total",130,130,11,7,3,1,119,119,0,0,0,0
"2011","E00010937","E00010937","Total",119,119,54,20,17,17,65,63,2,0,0,0
"2011","E00010938","E00010938","Total",150,150,38,1,19,18,112,106,2,4,0,0
"2011","E00010956","E00010956","Total",135,135,44,4,9,31,91,91,0,0,0,0
"2011","E00010940","E00010940","Total",135,135,47,13,8,26,88,88,0,0,0,0
"2011","E00010949","E00010949","Total",135,135,76,60,15,1,59,58,0,1,0,0
"2011","E00010950","E00010950","Total",115,115,114,27,57,30,1,1,0,0,0,0
"2011","E00010952","E00010952","Total",105,105,73,19,19,35,32,32,0,0,0,0
"2011","E00010953","E00010953","Total",136,136,73,63,6,4,63,56,7,0,0,0
"2011","E00010962","E00010962","Total",135,135,63,44,9,10,72,70,2,0,0,0
"2011","E00010932","E00010932","Total",152,152,148,66,81,1,4,3,1,0,0,0
"2011","E00010945","E00010945","Total",119,119,116,111,5,0,3,2,1,0,0,0
"2011","E00010946","E00010946","Total",122,122,121,110,7,4,1,0,0,1,0,0
"2011","E00010947","E00010947","Total",108,108,105,44,58,3,3,3,0,0,0,0
"2011","E00010948","E00010948","Total",124,124,121,72,48,1,3,3,0,0,0,0
"2011","E00010631","E00010631","Total",127,127,125,5,52,68,2,2,0,0,0,0
"2011","E00010637","E00010637","Total",129,129,124,8,39,77,5,2,3,0,0,0
"2011","E00010642","E00010642","Total",113,113,112,4,41,67,1,0,1,0,0,0
"2011","E00010643","E00010643","Total",123,123,114,6,37,71,9,4,4,1,0,0
"2011","E00010641","E00010641","Total",123,123,80,13,64,3,43,20,23,0,0,0
